"timestamp","pH"
2021-03-01 12:00:00,11.2452333333333
2021-03-02 12:00:00,11.3132916666667
2021-03-03 12:00:00,11.1642166666667
2021-03-04 12:00:00,11.3303291666667
2021-03-05 12:00:00,10.5713458333333
2021-03-06 12:00:00,11.2300583333333
2021-03-07 12:00:00,10.6059958333333
2021-03-08 12:00:00,10.3957916666667
2021-03-09 12:00:00,10.5010708333333
2021-03-10 12:00:00,11.4518041666667
2021-03-11 12:00:00,9.02499208333333
2021-03-12 12:00:00,7.57875666666667
2021-03-13 12:00:00,8.2729725
2021-03-14 12:00:00,7.8161375
2021-03-15 12:00:00,9.37552375
2021-03-16 12:00:00,10.9490375
2021-03-17 12:00:00,8.382635
2021-03-18 12:00:00,7.27769695652174
2021-03-19 12:00:00,7.31083291666667
2021-03-20 12:00:00,7.34906458333333
2021-03-21 12:00:00,7.36659916666667
2021-03-22 12:00:00,7.34173458333333
2021-03-23 12:00:00,7.32770333333333
2021-03-24 12:00:00,7.30675583333333
2021-03-25 12:00:00,7.28509333333333
2021-03-26 12:00:00,7.28892041666667
2021-03-27 12:00:00,7.32771583333333
2021-03-28 12:00:00,7.30114041666667
2021-03-29 12:00:00,7.2988775
2021-03-30 12:00:00,7.28320541666667
2021-03-31 12:00:00,7.33430041666667
2021-04-01 12:00:00,7.31958708333333
2021-04-02 12:00:00,7.37403291666667
2021-04-03 12:00:00,7.37721875
2021-04-04 12:00:00,7.36284041666667
2021-04-05 12:00:00,7.34343958333333
2021-04-06 12:00:00,7.34664666666667
2021-04-07 12:00:00,7.41114304347826
2021-04-08 12:00:00,7.39375333333333
2021-04-09 12:00:00,7.36793913043478
2021-04-10 12:00:00,7.34785416666667
2021-04-11 12:00:00,7.33432916666667
2021-04-12 12:00:00,7.33817210526316
2021-04-13 12:00:00,7.36744208333333
2021-04-14 12:00:00,7.40159083333333
2021-04-15 12:00:00,7.41306666666667
2021-04-16 12:00:00,7.45212458333333
2021-04-17 12:00:00,7.4263
2021-04-18 12:00:00,7.39665791666667
2021-04-19 12:00:00,7.37427416666667
2021-04-20 12:00:00,7.38349583333333
2021-04-21 12:00:00,7.37923291666667
2021-04-22 12:00:00,7.36631416666667
2021-04-23 12:00:00,7.359335
2021-04-24 12:00:00,7.3828075
2021-04-25 12:00:00,7.41019291666667
2021-04-26 12:00:00,7.45096347826087
2021-04-27 12:00:00,7.44514083333333
2021-04-28 12:00:00,7.43042954545455
2021-04-29 12:00:00,7.39873125
2021-04-30 12:00:00,7.41067833333333
2021-05-01 12:00:00,7.46101916666667
2021-05-02 12:00:00,7.51924208333333
2021-05-03 12:00:00,7.48418375
2021-05-04 12:00:00,7.47430875
2021-05-05 12:00:00,7.4940352173913
2021-05-06 12:00:00,7.48581
2021-05-07 12:00:00,7.52950666666667
2021-05-08 12:00:00,7.50464375
2021-05-09 12:00:00,7.51110708333333
2021-05-10 12:00:00,7.4894875
2021-05-11 12:00:00,7.46248833333333
2021-05-12 12:00:00,7.49098125
2021-05-13 12:00:00,7.479105
2021-05-14 12:00:00,7.50654958333333
2021-05-15 12:00:00,7.62183791666667
2021-05-16 12:00:00,7.48132869565217
2021-05-17 12:00:00,7.51436291666667
2021-05-18 12:00:00,7.53890375
2021-05-19 12:00:00,7.510645
2021-05-20 12:00:00,7.4794375
2021-05-21 12:00:00,7.47289875
2021-05-22 12:00:00,7.48287791666667
2021-05-23 12:00:00,7.546205
2021-05-24 12:00:00,7.53895208333333
2021-05-25 12:00:00,7.5566125
2021-05-26 12:00:00,7.53916041666667
2021-05-27 12:00:00,7.60601958333333
2021-05-28 12:00:00,7.4757775
2021-05-29 12:00:00,7.25709666666667
2021-05-30 12:00:00,7.19921916666667
2021-05-31 12:00:00,7.17103458333333
2021-06-01 12:00:00,7.23138625
2021-06-02 12:00:00,7.21411375
2021-06-03 12:00:00,7.26498956521739
2021-06-04 12:00:00,7.25751714285714
2021-06-05 12:00:00,7.19094333333333
2021-06-06 12:00:00,7.21010291666667
2021-06-07 12:00:00,7.26282583333333
2021-06-08 12:00:00,7.31530285714286
2021-06-09 12:00:00,7.37692954545455
2021-06-10 12:00:00,7.32386833333333
2021-06-11 12:00:00,7.38761375
2021-06-12 12:00:00,7.32163857142857
