"TIME","pH"
2021-06-26 06:18:00,7.18368
2021-06-26 07:18:00,7.21677
2021-06-26 08:18:00,7.26654
2021-06-26 09:18:00,7.30941
2021-06-26 10:18:00,7.36998
2021-06-26 11:18:00,7.40098
2021-06-26 12:18:00,7.38917
2021-06-26 13:18:00,7.42451
2021-06-26 14:18:00,7.42719
2021-06-26 15:18:00,7.4227
2021-06-26 16:18:00,7.40751
2021-06-26 17:18:00,7.37974
2021-06-26 18:18:00,7.34144
2021-06-26 19:18:00,7.29916
2021-06-26 20:18:00,7.24499
2021-06-26 21:18:00,7.23372
2021-06-26 22:18:00,7.221
2021-06-26 23:18:00,7.21188
2021-06-27 00:18:00,7.19582
2021-06-27 01:18:00,7.19914
2021-06-27 02:18:00,7.19095
2021-06-27 03:18:00,7.19355
2021-06-27 04:18:00,7.17334
2021-06-27 05:18:00,7.17654
2021-06-27 06:18:00,7.20443
2021-06-27 07:18:00,7.24564
2021-06-27 08:18:00,7.31631
2021-06-27 09:18:00,7.34024
2021-06-27 10:18:00,7.38157
2021-06-27 11:18:00,7.39643
2021-06-27 12:18:00,7.43601
2021-06-27 13:18:00,7.44951
2021-06-27 14:18:00,7.46093
2021-06-27 15:18:00,7.45685
2021-06-27 16:18:00,7.43103
2021-06-27 17:18:00,7.4006
2021-06-27 18:18:00,7.36116
2021-06-27 19:18:00,7.31894
2021-06-27 20:18:00,7.27348
2021-06-27 21:18:00,7.2567
2021-06-27 22:18:00,7.24501
2021-06-27 23:18:00,7.23061
2021-06-28 00:18:00,7.23164
2021-06-28 01:18:00,7.22162
2021-06-28 02:18:00,7.21606
2021-06-28 03:18:00,7.20602
2021-06-28 04:18:00,7.21691
2021-06-28 05:18:00,7.20785
2021-06-28 06:18:00,7.22296
2021-06-28 07:18:00,7.27046
2021-06-28 08:18:00,7.31397
2021-06-28 09:18:00,7.33383
2021-06-28 10:18:00,7.35127
2021-06-28 11:18:00,7.35806
2021-06-28 12:18:00,7.36893
2021-06-28 13:18:00,7.38855
2021-06-28 14:18:00,7.38236
2021-06-28 15:18:00,7.32451
2021-06-28 16:18:00,7.30266
2021-06-28 17:18:00,7.26933
2021-06-28 18:18:00,7.24895
2021-06-28 19:18:00,7.23091
2021-06-28 20:18:00,7.18771
2021-06-28 21:18:00,7.16104
2021-06-28 22:18:00,7.15095
2021-06-28 23:18:00,7.14397
2021-06-29 00:18:00,7.14333
2021-06-29 01:18:00,7.13924
2021-06-29 02:18:00,7.13706
2021-06-29 03:18:00,7.1456
2021-06-29 04:18:00,7.15416
2021-06-29 05:18:00,7.17143
2021-06-29 06:18:00,7.18349
2021-06-29 07:18:00,7.22336
2021-06-29 08:18:00,7.25559
2021-06-29 09:18:00,7.28747
2021-06-29 10:18:00,7.2684
2021-06-29 11:18:00,7.29736
2021-06-29 12:18:00,7.28057
2021-06-29 13:18:00,7.33157
2021-06-29 14:18:00,7.34671
2021-06-29 15:18:00,7.29205
2021-06-29 16:18:00,7.28109
2021-06-29 17:18:00,7.24111
2021-06-29 18:18:00,7.22345
2021-06-29 19:18:00,7.20201
2021-06-29 20:18:00,7.17204
2021-06-29 21:18:00,7.14888
2021-06-29 22:18:00,7.14222
2021-06-29 23:18:00,7.13842
2021-06-30 00:18:00,7.13748
2021-06-30 01:18:00,7.14318
2021-06-30 02:18:00,7.14515
2021-06-30 03:18:00,7.15954
2021-06-30 04:18:00,7.16394
2021-06-30 05:18:00,7.17473
2021-06-30 06:18:00,7.19442
2021-06-30 07:18:00,7.23848
2021-06-30 08:18:00,7.25745
2021-06-30 09:18:00,7.29928
2021-06-30 14:59:00,7.33278
2021-06-30 15:59:00,7.29309
2021-06-30 16:59:00,7.30549
2021-06-30 17:59:00,7.27866
2021-06-30 18:59:00,7.25652
2021-06-30 19:59:00,7.21923
2021-06-30 20:59:00,7.20004
2021-06-30 21:59:00,7.20389
2021-06-30 22:59:00,7.19389
2021-06-30 23:59:00,7.19463
2021-07-01 00:59:00,7.18084
2021-07-01 01:59:00,7.20056
2021-07-01 02:59:00,7.19179
2021-07-01 03:59:00,7.19613
2021-07-01 04:59:00,7.20206
2021-07-01 05:59:00,7.21255
2021-07-01 06:59:00,7.25791
2021-07-01 07:59:00,7.25133
2021-07-01 08:59:00,7.28311
2021-07-01 09:59:00,7.33452
2021-07-01 10:59:00,7.33021
2021-07-01 11:59:00,7.35067
2021-07-01 12:59:00,7.35354
2021-07-01 13:59:00,7.3545
2021-07-01 14:59:00,7.34664
2021-07-01 15:59:00,7.32943
2021-07-01 16:59:00,7.30435
2021-07-01 17:59:00,7.27681
2021-07-01 18:59:00,7.25123
2021-07-01 19:59:00,7.23138
2021-07-01 20:59:00,7.21236
2021-07-01 21:59:00,7.20585
2021-07-01 22:59:00,7.20024
2021-07-01 23:59:00,7.18752
2021-07-02 00:59:00,7.19018
2021-07-02 01:59:00,7.19619
2021-07-02 02:59:00,7.19268
2021-07-02 03:59:00,7.1918
2021-07-02 04:59:00,7.1827
2021-07-02 05:59:00,7.1978
2021-07-02 06:59:00,7.21865
2021-07-02 07:59:00,7.26466
2021-07-02 08:59:00,7.28643
2021-07-02 09:59:00,7.33402
2021-07-02 10:59:00,7.34374
2021-07-02 11:59:00,7.36517
2021-07-02 12:59:00,7.38247
2021-07-02 13:59:00,7.40572
2021-07-02 14:59:00,7.35906
2021-07-02 15:59:00,7.33484
2021-07-02 16:59:00,7.33236
2021-07-02 17:59:00,7.33297
2021-07-02 18:59:00,7.31375
2021-07-02 19:59:00,7.27946
2021-07-02 20:59:00,7.24685
2021-07-02 21:59:00,7.23835
2021-07-02 22:59:00,7.2226
2021-07-02 23:59:00,7.22668
2021-07-03 00:59:00,7.22547
2021-07-03 01:59:00,7.21917
2021-07-03 02:59:00,7.22805
2021-07-03 03:59:00,7.22719
2021-07-03 04:59:00,7.2404
2021-07-03 05:59:00,7.26117
2021-07-03 06:59:00,7.29841
2021-07-03 07:59:00,7.35459
2021-07-03 08:59:00,7.37143
2021-07-03 09:59:00,7.4034
2021-07-03 10:59:00,7.44016
2021-07-03 11:59:00,7.39299
2021-07-03 12:59:00,7.41123
2021-07-03 13:59:00,7.41097
2021-07-03 14:59:00,7.40881
2021-07-03 15:59:00,7.31802
2021-07-03 16:59:00,7.29027
2021-07-03 17:59:00,7.27028
2021-07-03 18:59:00,7.25406
2021-07-03 19:59:00,7.21201
2021-07-03 20:59:00,7.20039
2021-07-03 21:59:00,7.17575
2021-07-03 22:59:00,7.17461
2021-07-03 23:59:00,7.17152
2021-07-04 00:59:00,7.17261
2021-07-04 01:59:00,7.17616
2021-07-04 02:59:00,7.17699
2021-07-04 03:59:00,7.18011
2021-07-04 04:59:00,7.1892
2021-07-04 05:59:00,7.20883
2021-07-04 06:59:00,7.24098
2021-07-04 07:59:00,7.29299
2021-07-04 08:59:00,7.25844
2021-07-04 09:59:00,7.2914
2021-07-04 10:59:00,7.29819
2021-07-04 11:59:00,7.26872
2021-07-04 12:59:00,7.29395
2021-07-04 13:59:00,7.30736
2021-07-04 14:59:00,7.27253
2021-07-04 15:59:00,7.26623
2021-07-04 16:59:00,7.2385
2021-07-04 17:59:00,7.22511
2021-07-04 18:59:00,7.21876
2021-07-04 19:59:00,7.19272
2021-07-04 20:59:00,7.17835
2021-07-04 21:59:00,7.17289
2021-07-04 22:59:00,7.17444
2021-07-04 23:59:00,7.16471
2021-07-05 00:59:00,7.17776
2021-07-05 01:59:00,7.17932
2021-07-05 02:59:00,7.18271
2021-07-05 03:59:00,7.18921
2021-07-05 04:59:00,7.19353
2021-07-05 05:59:00,7.21256
2021-07-05 06:59:00,7.24352
2021-07-05 07:59:00,7.28446
2021-07-05 08:59:00,7.27273
2021-07-05 09:59:00,7.28422
2021-07-05 10:59:00,7.29537
2021-07-05 11:59:00,7.27379
2021-07-05 12:59:00,7.29628
2021-07-05 13:59:00,7.30918
2021-07-05 14:59:00,7.26828
2021-07-05 15:59:00,7.25001
2021-07-05 16:59:00,7.22715
2021-07-05 17:59:00,7.21547
2021-07-05 18:59:00,7.20258
2021-07-05 19:59:00,7.19542
2021-07-05 20:59:00,7.18813
2021-07-05 21:59:00,7.18054
2021-07-05 22:59:00,7.1697
2021-07-05 23:59:00,7.17506
2021-07-06 00:59:00,7.1677
2021-07-06 01:59:00,7.17029
2021-07-06 02:59:00,7.18245
2021-07-06 03:59:00,7.18495
2021-07-06 04:59:00,7.20879
2021-07-06 05:59:00,7.21858
2021-07-06 06:59:00,7.24602
2021-07-06 07:59:00,7.27295
2021-07-06 08:59:00,7.2856
2021-07-06 09:59:00,7.31667
2021-07-06 10:59:00,7.32858
2021-07-06 11:59:00,7.30523
2021-07-06 12:59:00,7.3051
2021-07-06 13:59:00,7.29851
2021-07-06 14:59:00,7.27986
2021-07-06 15:59:00,7.2351
2021-07-06 16:59:00,7.22067
2021-07-06 17:59:00,7.20663
2021-07-06 18:59:00,7.18127
2021-07-06 19:59:00,7.16043
2021-07-06 20:59:00,7.15585
2021-07-06 21:59:00,7.14593
2021-07-06 22:59:00,7.14148
2021-07-06 23:59:00,7.15245
2021-07-07 00:59:00,7.13664
2021-07-07 01:59:00,7.15505
2021-07-07 02:59:00,7.15989
2021-07-07 03:59:00,7.16565
2021-07-07 04:59:00,7.17025
2021-07-07 05:59:00,7.19387
2021-07-07 06:59:00,7.21685
2021-07-07 07:59:00,7.26924
2021-07-07 08:59:00,7.28063
2021-07-07 09:59:00,7.28992
2021-07-07 10:59:00,7.27192
2021-07-07 11:59:00,7.28773
2021-07-07 12:59:00,7.32065
2021-07-07 13:59:00,7.30294
2021-07-07 15:35:00,7.30729
2021-07-07 16:35:00,7.28654
2021-07-07 17:35:00,7.25944
2021-07-07 18:35:00,7.26516
2021-07-07 19:35:00,7.24417
2021-07-07 20:35:00,7.21571
2021-07-07 21:35:00,7.21279
2021-07-07 22:35:00,7.2129
2021-07-07 23:35:00,7.21145
2021-07-08 00:35:00,7.21292
2021-07-08 01:35:00,7.21703
2021-07-08 02:35:00,7.21591
2021-07-08 03:35:00,7.2205
2021-07-08 04:35:00,7.23016
2021-07-08 05:35:00,7.24701
2021-07-08 06:35:00,7.25341
2021-07-08 07:35:00,7.26966
2021-07-08 08:35:00,7.25615
2021-07-08 09:35:00,8.08693
2021-07-08 10:35:00,7.2343
2021-07-08 11:35:00,7.25719
2021-07-08 12:35:00,7.29611
2021-07-08 13:35:00,7.31903
2021-07-08 14:35:00,7.30664
2021-07-08 15:35:00,7.27039
2021-07-08 16:35:00,7.26839
2021-07-08 17:35:00,7.26163
2021-07-08 18:35:00,7.24492
2021-07-08 19:35:00,7.22426
2021-07-08 20:35:00,7.20548
2021-07-08 21:35:00,7.19625
2021-07-08 22:35:00,7.20359
2021-07-08 23:35:00,7.20582
2021-07-09 00:35:00,7.21392
2021-07-09 01:35:00,7.21856
2021-07-09 02:35:00,7.21945
2021-07-09 03:35:00,7.23707
2021-07-09 04:35:00,7.24306
2021-07-09 05:35:00,7.25171
2021-07-09 06:35:00,7.26374
2021-07-09 07:35:00,7.29283
2021-07-09 08:35:00,7.26896
2021-07-09 09:35:00,7.28695
2021-07-09 10:35:00,7.3105
2021-07-09 11:35:00,7.33294
2021-07-09 12:35:00,7.34919
2021-07-09 13:35:00,7.37035
2021-07-09 14:35:00,7.34681
2021-07-09 15:35:00,7.31502
2021-07-09 16:35:00,7.30157
2021-07-09 17:35:00,7.28596
2021-07-09 18:35:00,7.26813
2021-07-09 19:35:00,7.24195
2021-07-09 20:35:00,7.2259
2021-07-09 21:35:00,7.2102
2021-07-09 22:35:00,7.21333
2021-07-09 23:35:00,7.20795
2021-07-10 00:35:00,7.2088
2021-07-10 01:35:00,7.21404
2021-07-10 02:35:00,7.22824
2021-07-10 03:35:00,7.23239
2021-07-10 04:35:00,7.22119
2021-07-10 05:35:00,7.22999
2021-07-10 06:35:00,7.25314
2021-07-10 07:35:00,7.29315
2021-07-10 08:35:00,7.26221
2021-07-10 09:35:00,7.30395
2021-07-10 10:35:00,7.30692
2021-07-10 11:35:00,7.32236
2021-07-10 12:35:00,7.34893
2021-07-10 13:35:00,7.37245
2021-07-10 14:35:00,7.38608
2021-07-10 15:35:00,7.33655
2021-07-10 16:35:00,7.30991
2021-07-10 17:35:00,7.2945
2021-07-10 18:35:00,7.28478
2021-07-10 19:35:00,7.25074
2021-07-10 20:35:00,7.22877
2021-07-10 21:35:00,7.21841
2021-07-10 22:35:00,7.21356
2021-07-10 23:35:00,7.21269
2021-07-11 00:35:00,7.22
2021-07-11 01:35:00,7.21801
2021-07-11 02:35:00,7.2267
2021-07-11 03:35:00,7.22766
2021-07-11 04:35:00,7.23851
2021-07-11 05:35:00,7.2497
2021-07-11 06:35:00,7.27807
2021-07-11 07:35:00,7.29193
2021-07-11 08:35:00,7.27656
2021-07-11 09:35:00,7.31596
2021-07-11 10:35:00,7.32916
2021-07-11 11:35:00,7.35467
2021-07-11 12:35:00,7.36761
2021-07-11 13:35:00,7.39736
2021-07-11 14:35:00,7.41243
2021-07-11 15:35:00,7.35021
2021-07-11 16:35:00,7.32278
2021-07-11 17:35:00,7.28012
2021-07-11 18:35:00,7.25723
2021-07-11 19:35:00,7.23163
2021-07-11 20:35:00,7.20923
2021-07-11 21:35:00,7.19979
2021-07-11 22:35:00,7.19926
2021-07-11 23:35:00,7.19851
2021-07-12 00:35:00,7.20332
2021-07-12 01:35:00,7.20446
2021-07-12 02:35:00,7.21074
2021-07-12 03:35:00,7.21536
2021-07-12 04:35:00,7.21124
2021-07-12 05:35:00,7.2196
2021-07-12 06:35:00,7.25818
2021-07-12 07:35:00,7.27959
2021-07-12 08:35:00,7.2694
2021-07-12 09:35:00,7.3099
2021-07-12 10:35:00,7.31956
2021-07-12 11:35:00,7.33094
2021-07-12 12:35:00,7.35804
2021-07-13 09:05:00,7.24871
2021-07-13 10:05:00,7.25697
2021-07-13 11:05:00,7.28836
2021-07-13 12:05:00,7.31393
2021-07-13 13:05:00,7.34509
2021-07-13 14:05:00,7.35699
2021-07-13 15:05:00,7.32334
2021-07-13 16:05:00,7.31542
2021-07-13 17:05:00,7.29436
2021-07-13 18:05:00,7.27165
2021-07-13 19:05:00,7.24855
2021-07-13 20:05:00,7.22478
2021-07-13 21:05:00,7.2083
2021-07-13 22:05:00,7.22012
2021-07-13 23:05:00,7.21652
2021-07-14 00:05:00,7.21348
2021-07-14 01:05:00,7.22323
2021-07-14 02:05:00,7.22879
2021-07-14 03:05:00,7.22497
2021-07-14 04:05:00,7.22909
2021-07-14 05:05:00,7.23147
2021-07-14 06:05:00,7.2591
2021-07-14 07:05:00,7.26914
2021-07-14 08:05:00,7.27486
2021-07-14 09:05:00,7.27586
2021-07-14 10:05:00,7.29302
2021-07-14 11:05:00,7.2994
2021-07-14 12:05:00,7.3207
2021-07-14 13:05:00,7.34712
2021-07-14 14:05:00,7.3628
2021-07-14 16:00:00,7.32269
2021-07-14 17:00:00,7.28358
2021-07-14 18:00:00,7.27065
2021-07-14 19:00:00,7.25134
2021-07-14 20:00:00,7.22127
2021-07-14 21:00:00,7.21215
2021-07-14 22:00:00,7.19819
2021-07-14 23:00:00,7.19854
2021-07-15 00:00:00,7.20939
2021-07-15 01:00:00,7.20805
2021-07-15 02:00:00,7.21407
2021-07-15 03:00:00,7.22709
2021-07-15 04:00:00,7.22718
2021-07-15 05:00:00,7.23692
2021-07-15 06:00:00,7.24916
2021-07-15 07:00:00,7.25892
2021-07-15 08:00:00,7.26335
2021-07-15 09:00:00,7.25576
2021-07-15 10:00:00,7.29068
2021-07-15 11:00:00,7.31003
2021-07-15 12:00:00,7.3225
2021-07-15 13:00:00,7.35658
2021-07-15 14:00:00,7.36397
2021-07-15 15:00:00,7.32846
2021-07-15 16:00:00,7.30005
2021-07-15 17:00:00,7.27042
2021-07-15 18:00:00,7.25133
2021-07-15 19:00:00,7.2305
2021-07-15 20:00:00,7.21242
2021-07-15 21:00:00,7.18963
2021-07-15 22:00:00,7.19003
2021-07-15 23:00:00,7.18369
2021-07-16 00:00:00,7.18223
2021-07-16 01:00:00,7.18956
2021-07-16 02:00:00,7.19237
2021-07-16 03:00:00,7.19847
2021-07-16 04:00:00,7.20555
2021-07-16 05:00:00,7.20316
2021-07-16 06:00:00,7.22522
2021-07-16 07:00:00,7.24615
2021-07-16 08:00:00,7.26204
2021-07-16 09:00:00,7.27261
2021-07-16 10:00:00,7.25067
2021-07-16 11:00:00,7.23874
2021-07-16 12:00:00,7.25448
2021-07-16 13:00:00,7.28161
2021-07-16 14:00:00,7.30565
2021-07-16 15:00:00,7.28439
2021-07-16 16:00:00,7.27947
2021-07-16 17:00:00,7.2456
2021-07-16 18:00:00,7.21566
2021-07-16 19:00:00,7.20975
2021-07-16 20:00:00,7.19435
2021-07-16 21:00:00,7.18408
2021-07-16 22:00:00,7.18033
2021-07-16 23:00:00,7.17572
2021-07-17 00:00:00,7.17509
2021-07-17 01:00:00,7.18323
2021-07-17 02:00:00,7.18209
2021-07-17 03:00:00,7.18846
2021-07-17 04:00:00,7.18835
2021-07-17 05:00:00,7.1915
2021-07-17 06:00:00,7.19006
2021-07-17 07:00:00,7.20538
2021-07-17 08:00:00,7.22055
2021-07-17 09:00:00,7.22306
2021-07-17 10:00:00,7.24303
2021-07-17 11:00:00,7.24704
2021-07-17 12:00:00,7.26138
2021-07-17 13:00:00,7.27859
2021-07-17 14:00:00,7.27466
2021-07-17 15:00:00,7.2561
2021-07-17 16:00:00,7.23638
2021-07-17 17:00:00,7.23235
2021-07-17 18:00:00,7.21975
2021-07-17 19:00:00,7.19991
2021-07-17 20:00:00,7.18593
2021-07-17 21:00:00,7.16886
2021-07-17 22:00:00,7.16318
2021-07-17 23:00:00,7.16446
2021-07-18 00:00:00,7.16226
2021-07-18 01:00:00,7.1768
2021-07-18 02:00:00,7.16486
2021-07-18 03:00:00,7.1743
2021-07-18 04:00:00,7.1717
2021-07-18 05:00:00,7.17662
2021-07-18 06:00:00,7.1971
2021-07-18 07:00:00,7.21651
2021-07-18 08:00:00,7.21866
2021-07-18 09:00:00,7.20867
2021-07-18 10:00:00,7.21325
2021-07-18 11:00:00,7.22486
2021-07-18 12:00:00,7.22938
2021-07-18 13:00:00,7.28352
2021-07-18 14:00:00,7.29022
2021-07-18 15:00:00,7.21676
2021-07-18 16:00:00,7.20352
2021-07-18 17:00:00,7.19947
2021-07-18 18:00:00,7.1695
2021-07-18 19:00:00,7.15569
2021-07-18 20:00:00,7.14447
2021-07-18 21:00:00,7.13511
2021-07-18 22:00:00,7.12616
2021-07-18 23:00:00,7.13445
2021-07-19 00:00:00,7.13504
2021-07-19 01:00:00,7.15013
